Loan_ID,Gender,Marital_Status,Dependents,Education,Employment_Status,Job_Tenure,Industry,Applicant_Annual_Income,CoApplicant_Annual_Income,Other_Income,Monthly_Debt_Obligations,Credit_Tier,Credit_Score,Bankruptcy_History,Late_Payments_2yr,Credit_Utilization_Pct,Loan_Type,Loan_Purpose,Loan_Amount_K,Loan_Term_Months,Down_Payment_Pct,Property_Area,Collateral,Loan_Status
NV0000130,Male,Married,0,Associate Degree,Full-time Employee,5-10 years,Other,31745,28000,0,5000,Good (670-739),705,None,0,65,Personal Loan,Major Purchase,25,360,20.0,Rural,Real Estate,Rejected
NV0000131,Male,Single,0,Bachelor's Degree,Freelancer,10+ years,Technology,95762,0,0,2500,Fair (580-669),625,None,0,5,Home Purchase,Primary Residence,200,240,20.0,Rural,Real Estate,Approved
NV0000132,Male,Single,0,Master's Degree,Self-Employed,1-2 years,Education,39564,0,0,0,Exceptional (800-850),825,None,3,20,Home Purchase,Medical,200,480,3.5,Rural,Real Estate,Approved
NV0000133,Male,Married,2,Bachelor's Degree,Unemployed,5-10 years,Other,25321,0,3000,200,Good (670-739),705,Discharged 2-7 years ago,0,20,Home Purchase,Primary Residence,15,360,20.0,Suburban,Vehicle,Approved
NV0000134,Male,Married,2,High School,Full-time Employee,2-5 years,Retail,33154,42000,12000,0,No History,300,None,2,20,Education Loan,Investment Property,40,360,20.0,Semiurban,None (Unsecured),Rejected
NV0000135,Non-binary,Married,1,High School,Independent Contractor,<6 months,Healthcare,50201,58000,0,0,Very Good (740-799),770,None,1,65,HELOC,Debt Consolidation,50,60,10.0,Semiurban,Business Assets,Approved
NV0000136,Male,Divorced,0,High School,Full-time Employee,<6 months,Healthcare,18677,0,5000,200,Fair (580-669),625,Discharged 7+ years ago,1,20,Home Purchase,Major Purchase,250,360,3.5,Suburban,None (Unsecured),Rejected
NV0000137,Male,Single,2,Bachelor's Degree,Full-time Employee,6-12 months,Technology,30377,0,0,200,Good (670-739),705,None,0,5,Business Loan,Major Purchase,50,240,10.0,Semiurban,Real Estate,Approved
NV0000138,Female,Married,0,Doctoral Degree,Unemployed,5-10 years,Construction,40914,42000,0,200,Exceptional (800-850),825,None,0,5,Auto Loan,Major Purchase,400,360,5.0,Urban,Vehicle,Approved
NV0000139,Male,Single,2,Bachelor's Degree,Self-Employed,2-5 years,Healthcare,43645,0,3000,200,Fair (580-669),625,None,3,5,Home Purchase,Medical,1000,120,3.5,Suburban,Real Estate,Rejected
NV0000140,Prefer not to say,Domestic Partnership,1,Master's Degree,Full-time Employee,2-5 years,Finance,128202,0,8000,500,Exceptional (800-850),825,None,0,20,Home Purchase,Home Improvement,200,360,10.0,Urban,Real Estate,Approved
NV0000141,Prefer not to say,Domestic Partnership,0,Bachelor's Degree,Full-time Employee,<6 months,Healthcare,120410,15000,0,0,Good (670-739),705,None,0,45,Home Purchase,Vacation Home,150,360,20.0,Urban,Investment Portfolio,Approved
NV0000142,Male,Married,0,Bachelor's Degree,Business Owner,2-5 years,Education,30065,80000,0,200,Exceptional (800-850),825,None,1,5,Education Loan,Primary Residence,50,180,0.0,Urban,Real Estate,Approved
NV0000143,Male,Married,0,High School,Independent Contractor,10+ years,Technology,23169,0,0,1500,Very Poor (300-499),420,None,0,45,Home Refinance,Vacation Home,15,360,20.0,Urban,Investment Portfolio,Rejected
NV0000144,Male,Married,2,Master's Degree,Full-time Employee,2-5 years,Finance,84325,42000,8000,200,Very Good (740-799),770,None,2,45,Debt Consolidation,Vacation Home,100,180,30.0,Urban,Investment Portfolio,Approved
NV0000145,Male,Married,3,Master's Degree,Unemployed,5-10 years,Retail,116502,42000,0,200,Very Good (740-799),770,None,1,20,Home Purchase,Home Improvement,40,84,30.0,Urban,Business Assets,Approved
NV0000146,Male,Domestic Partnership,2,High School,Full-time Employee,5-10 years,Other,262745,28000,0,0,Exceptional (800-850),825,None,2,45,Debt Consolidation,Primary Residence,40,360,25.0,Semiurban,Real Estate,Approved
NV0000147,Female,Married,0,Bachelor's Degree,Full-time Employee,5-10 years,Technology,17244,28000,8000,800,Very Poor (300-499),420,None,2,45,Personal Loan,Investment Property,150,360,5.0,Urban,Business Assets,Rejected
NV0000148,Male,Married,1,Bachelor's Degree,Retired,2-5 years,Education,51547,58000,0,3000,Fair (580-669),625,None,0,20,Education Loan,Major Purchase,50,480,0.0,Urban,None (Unsecured),Approved
NV0000149,Male,Married,2,Bachelor's Degree,Full-time Employee,10+ years,Manufacturing,104636,15000,8000,0,Fair (580-669),625,None,0,20,Business Loan,Debt Consolidation,200,360,25.0,Rural,None (Unsecured),Approved
NV0000150,Male,Domestic Partnership,2,Doctoral Degree,Full-time Employee,2-5 years,Education,119949,15000,8000,1000,Good (670-739),705,None,1,45,Home Purchase,Vacation Home,50,180,0.0,Urban,Business Assets,Approved
NV0000151,Female,Married,0,Bachelor's Degree,Self-Employed,10+ years,Government,25174,42000,0,1500,Good (670-739),705,None,0,85,Auto Loan,Home Improvement,20,480,5.0,Urban,Investment Portfolio,Approved
NV0000152,Male,Single,0,Bachelor's Degree,Freelancer,1-2 years,Government,74756,0,0,1000,Exceptional (800-850),825,None,4,20,Auto Loan,Home Improvement,50,360,20.0,Semiurban,Vehicle,Approved
NV0000153,Male,Married,2,High School,Full-time Employee,1-2 years,Manufacturing,41761,42000,0,3500,Good (670-739),705,None,1,20,Business Loan,Debt Consolidation,500,120,3.5,Urban,Investment Portfolio,Rejected
NV0000154,Male,Domestic Partnership,0,High School,Retired,<6 months,Legal,23710,80000,12000,3500,Very Good (740-799),770,None,0,20,Home Purchase,Debt Consolidation,200,360,25.0,Urban,Investment Portfolio,Approved
NV0000155,Prefer not to say,Single,0,Associate Degree,Freelancer,5-10 years,Healthcare,61996,0,0,0,Very Poor (300-499),420,None,2,5,Home Refinance,Medical,25,360,20.0,Semiurban,Investment Portfolio,Rejected
NV0000156,Male,Single,0,High School,Full-time Employee,2-5 years,Other,31318,0,5000,500,Fair (580-669),625,None,0,20,Debt Consolidation,Business Capital,50,360,20.0,Rural,Business Assets,Approved
NV0000157,Female,Single,1,Master's Degree,Business Owner,1-2 years,Construction,104181,0,0,1500,Very Good (740-799),770,None,0,20,Auto Loan,Primary Residence,400,480,25.0,Rural,Vehicle,Approved
NV0000158,Female,Married,3,Master's Degree,Full-time Employee,1-2 years,Construction,103903,15000,0,5000,Exceptional (800-850),825,Discharged 2-7 years ago,1,5,Home Purchase,Vacation Home,20,84,5.0,Suburban,Real Estate,Rejected
NV0000159,Male,Married,3,High School,Full-time Employee,10+ years,Other,123299,80000,0,2500,Fair (580-669),625,None,2,20,Debt Consolidation,Vacation Home,30,360,20.0,Semiurban,Vehicle,Approved
NV0000160,Female,Married,1,Master's Degree,Freelancer,10+ years,Education,48827,28000,0,200,Exceptional (800-850),825,None,0,5,Personal Loan,Debt Consolidation,30,180,10.0,Semiurban,Real Estate,Approved
NV0000161,Male,Married,1,High School,Unemployed,2-5 years,Manufacturing,17368,28000,0,200,Exceptional (800-850),825,None,0,20,Auto Loan,Business Capital,100,360,20.0,Urban,Real Estate,Approved
NV0000162,Female,Married,0,Associate Degree,Full-time Employee,5-10 years,Manufacturing,42035,58000,0,2000,Very Good (740-799),770,Discharged 7+ years ago,0,5,Home Purchase,Major Purchase,50,360,3.5,Rural,Real Estate,Approved
NV0000163,Female,Married,1,Associate Degree,Part-time Employee,2-5 years,Retail,55073,42000,0,800,Good (670-739),705,None,0,5,Home Purchase,Medical,15,180,20.0,Urban,Real Estate,Approved
NV0000164,Male,Domestic Partnership,0,Bachelor's Degree,Part-time Employee,2-5 years,Technology,85993,0,0,1000,Fair (580-669),625,None,0,65,Home Refinance,Investment Property,100,360,30.0,Semiurban,Business Assets,Approved
NV0000165,Male,Married,1,Associate Degree,Full-time Employee,10+ years,Finance,53143,28000,0,1500,Very Good (740-799),770,None,0,65,Home Purchase,Vacation Home,15,480,0.0,Semiurban,Vehicle,Approved
NV0000166,Female,Divorced,1,Bachelor's Degree,Full-time Employee,6-12 months,Government,63447,0,0,0,Exceptional (800-850),825,None,1,5,Home Refinance,Home Improvement,100,360,0.0,Rural,Real Estate,Approved
NV0000167,Male,Married,0,Bachelor's Degree,Full-time Employee,2-5 years,Construction,67011,42000,0,3000,Good (670-739),705,None,3,20,Home Refinance,Major Purchase,75,360,3.5,Suburban,Vehicle,Manual Review
NV0000168,Male,Single,0,No Formal Education,Independent Contractor,2-5 years,Healthcare,31161,0,0,3000,Fair (580-669),625,None,0,20,Home Purchase,Debt Consolidation,75,180,10.0,Suburban,Real Estate,Rejected
NV0000169,Male,Married,0,High School,Part-time Employee,2-5 years,Finance,81606,0,5000,800,Very Good (740-799),770,None,0,20,Personal Loan,Vacation Home,15,360,5.0,Urban,Vehicle,Approved
NV0000170,Female,Married,0,High School,Full-time Employee,2-5 years,Education,49868,28000,0,1500,Very Good (740-799),770,None,2,20,Auto Loan,Primary Residence,100,360,25.0,Urban,Vehicle,Approved
NV0000171,Female,Married,0,High School,Freelancer,2-5 years,Retail,120339,58000,12000,1500,Very Poor (300-499),420,Discharged 7+ years ago,1,20,Home Purchase,Debt Consolidation,50,360,20.0,Suburban,None (Unsecured),Rejected
NV0000172,Male,Single,4,Bachelor's Degree,Freelancer,6-12 months,Finance,74562,0,0,200,Very Poor (300-499),420,None,3,45,Home Refinance,Home Improvement,50,180,20.0,Semiurban,Real Estate,Rejected
NV0000173,Male,Single,1,High School,Part-time Employee,2-5 years,Retail,24680,0,5000,0,No History,300,None,0,5,HELOC,Primary Residence,100,360,20.0,Semiurban,Investment Portfolio,Rejected
NV0000174,Male,Domestic Partnership,1,Master's Degree,Full-time Employee,1-2 years,Construction,66229,0,0,0,Fair (580-669),625,None,0,5,Business Loan,Medical,100,120,10.0,Rural,None (Unsecured),Approved
NV0000175,Female,Single,3,Bachelor's Degree,Independent Contractor,1-2 years,Construction,104620,0,0,4000,Exceptional (800-850),825,None,0,45,Auto Loan,Debt Consolidation,10,60,10.0,Rural,None (Unsecured),Manual Review
NV0000176,Male,Domestic Partnership,4,Bachelor's Degree,Full-time Employee,6-12 months,Healthcare,26241,42000,0,500,Very Good (740-799),770,None,1,45,Personal Loan,Debt Consolidation,20,360,20.0,Suburban,Real Estate,Approved
NV0000177,Female,Single,1,Bachelor's Degree,Full-time Employee,5-10 years,Manufacturing,134848,0,0,0,Very Good (740-799),770,None,0,20,Debt Consolidation,Vacation Home,30,180,20.0,Semiurban,Vehicle,Approved
NV0000178,Male,Married,2,High School,Business Owner,2-5 years,Education,29889,42000,0,800,Very Good (740-799),770,None,0,20,Education Loan,Primary Residence,150,84,0.0,Semiurban,Real Estate,Approved
NV0000179,Non-binary,Married,0,Associate Degree,Full-time Employee,5-10 years,Legal,64928,80000,3000,0,Very Poor (300-499),420,Discharged 7+ years ago,0,20,Home Refinance,Business Capital,100,360,3.5,Semiurban,Vehicle,Rejected
NV0000180,Male,Married,0,Associate Degree,Full-time Employee,5-10 years,Other,210718,42000,0,0,Fair (580-669),625,None,0,20,Education Loan,Medical,200,360,5.0,Suburban,Real Estate,Approved
NV0000181,Male,Married,1,Bachelor's Degree,Full-time Employee,5-10 years,Healthcare,68167,28000,0,800,Fair (580-669),625,None,1,20,Home Refinance,Business Capital,200,360,10.0,Rural,Business Assets,Approved
NV0000182,Male,Single,2,Associate Degree,Full-time Employee,2-5 years,Construction,50056,0,3000,1000,Exceptional (800-850),825,None,0,20,Home Purchase,Debt Consolidation,250,360,5.0,Rural,Real Estate,Approved
NV0000183,Non-binary,Single,2,High School,Full-time Employee,2-5 years,Technology,16759,0,0,1000,Poor (500-579),540,None,1,20,Home Purchase,Major Purchase,40,360,20.0,Suburban,Vehicle,Rejected
NV0000184,Female,Married,0,No Formal Education,Unemployed,2-5 years,Manufacturing,24255,28000,0,1500,Fair (580-669),625,None,0,45,HELOC,Business Capital,40,240,25.0,Rural,Vehicle,Approved
NV0000185,Male,Married,0,High School,Full-time Employee,5-10 years,Other,70032,42000,0,1500,Exceptional (800-850),825,None,0,45,Home Purchase,Home Improvement,250,180,5.0,Semiurban,None (Unsecured),Approved
NV0000186,Female,Divorced,2,Master's Degree,Full-time Employee,2-5 years,Technology,69154,0,0,800,Poor (500-579),540,None,0,20,Personal Loan,Primary Residence,30,360,20.0,Rural,Investment Portfolio,Approved
NV0000187,Female,Domestic Partnership,0,Master's Degree,Full-time Employee,10+ years,Healthcare,51128,80000,0,1500,Very Good (740-799),770,None,0,20,Personal Loan,Major Purchase,50,180,10.0,Rural,Real Estate,Approved
NV0000188,Female,Married,1,Associate Degree,Retired,10+ years,Finance,222642,15000,0,500,Exceptional (800-850),825,None,0,20,Home Purchase,Vacation Home,25,360,20.0,Urban,Real Estate,Approved
NV0000189,Male,Married,2,High School,Self-Employed,1-2 years,Legal,38860,0,0,800,Good (670-739),705,Discharged 7+ years ago,1,20,Home Purchase,Investment Property,400,360,20.0,Semiurban,Real Estate,Rejected
NV0000190,Male,Married,2,High School,Full-time Employee,6-12 months,Retail,63067,80000,0,500,Good (670-739),705,None,2,20,Home Refinance,Medical,50,180,25.0,Rural,Business Assets,Approved
NV0000191,Male,Single,2,Bachelor's Degree,Government/Military,5-10 years,Other,67358,0,0,500,Exceptional (800-850),825,None,0,65,Home Purchase,Debt Consolidation,25,360,5.0,Semiurban,Investment Portfolio,Approved
NV0000192,Female,Divorced,3,Bachelor's Degree,Full-time Employee,2-5 years,Other,62103,0,12000,200,Very Good (740-799),770,None,0,45,Education Loan,Investment Property,150,360,0.0,Rural,Investment Portfolio,Approved
NV0000193,Female,Married,1,Master's Degree,Full-time Employee,<6 months,Healthcare,61863,42000,12000,0,No History,300,None,4,65,Home Purchase,Debt Consolidation,30,84,20.0,Semiurban,Real Estate,Rejected
NV0000194,Female,Married,2,Doctoral Degree,Full-time Employee,10+ years,Other,44431,80000,0,1000,Good (670-739),705,None,0,45,Home Purchase,Business Capital,500,120,10.0,Suburban,Business Assets,Rejected
NV0000195,Male,Single,1,Bachelor's Degree,Full-time Employee,1-2 years,Retail,162968,0,0,1000,Fair (580-669),625,None,0,85,Personal Loan,Major Purchase,40,360,3.5,Urban,Investment Portfolio,Approved
NV0000196,Male,Married,0,High School,Full-time Employee,10+ years,Retail,56068,28000,0,500,Very Good (740-799),770,None,0,45,Home Purchase,Vacation Home,150,120,3.5,Urban,None (Unsecured),Approved
NV0000197,Female,Married,0,Associate Degree,Independent Contractor,5-10 years,Technology,61200,42000,0,7500,Exceptional (800-850),825,None,1,85,Personal Loan,Business Capital,40,60,20.0,Semiurban,Vehicle,Rejected
NV0000198,Female,Domestic Partnership,0,Master's Degree,Full-time Employee,5-10 years,Finance,78158,80000,0,1000,Very Good (740-799),770,None,0,5,Home Refinance,Vacation Home,200,240,10.0,Semiurban,Real Estate,Approved
NV0000199,Female,Married,1,Associate Degree,Self-Employed,1-2 years,Retail,24244,58000,0,3500,Very Good (740-799),770,None,0,5,Auto Loan,Business Capital,300,360,30.0,Urban,Real Estate,Rejected
NV0000200,Female,Married,1,High School,Full-time Employee,1-2 years,Legal,106082,15000,0,1000,Very Good (740-799),770,None,0,20,Home Purchase,Vacation Home,200,360,10.0,Urban,Real Estate,Approved
NV0000201,Female,Divorced,3,Bachelor's Degree,Full-time Employee,2-5 years,Other,62455,0,5000,200,Exceptional (800-850),825,Discharged 7+ years ago,0,85,Home Purchase,Vacation Home,250,360,5.0,Rural,Investment Portfolio,Approved
NV0000202,Male,Single,0,Bachelor's Degree,Full-time Employee,1-2 years,Technology,78124,0,5000,7500,Good (670-739),705,None,0,20,Personal Loan,Primary Residence,20,360,20.0,Semiurban,Investment Portfolio,Rejected
NV0000203,Male,Married,0,Doctoral Degree,Retired,2-5 years,Construction,94285,42000,12000,3500,Very Good (740-799),770,None,1,5,Debt Consolidation,Business Capital,400,360,5.0,Rural,Real Estate,Approved
NV0000204,Female,Single,4,Bachelor's Degree,Full-time Employee,2-5 years,Technology,167050,0,0,800,Fair (580-669),625,None,1,20,Auto Loan,Primary Residence,100,480,20.0,Rural,Real Estate,Approved
NV0000205,Female,Married,0,High School,Independent Contractor,1-2 years,Legal,49817,28000,8000,200,Exceptional (800-850),825,None,0,45,Personal Loan,Debt Consolidation,300,360,20.0,Rural,Real Estate,Approved
NV0000206,Male,Divorced,1,Doctoral Degree,Full-time Employee,1-2 years,Manufacturing,116366,0,0,200,Good (670-739),705,None,0,20,Home Purchase,Primary Residence,150,84,20.0,Semiurban,None (Unsecured),Approved
NV0000207,Male,Single,1,Associate Degree,Full-time Employee,5-10 years,Technology,41563,0,0,2500,Exceptional (800-850),825,None,1,45,Business Loan,Debt Consolidation,25,480,20.0,Semiurban,Real Estate,Rejected
NV0000208,Female,Domestic Partnership,1,Bachelor's Degree,Full-time Employee,1-2 years,Construction,78610,0,8000,0,Good (670-739),705,None,2,85,Home Purchase,Medical,100,60,5.0,Semiurban,Real Estate,Approved
NV0000209,Male,Single,0,Bachelor's Degree,Full-time Employee,<6 months,Retail,23710,0,8000,1500,Exceptional (800-850),825,None,0,65,Home Refinance,Primary Residence,15,360,25.0,Suburban,Real Estate,Approved
NV0000210,Male,Divorced,0,High School,Full-time Employee,5-10 years,Government,16944,0,3000,1500,Very Poor (300-499),420,None,0,20,Home Purchase,Primary Residence,150,60,20.0,Suburban,Vehicle,Rejected
NV0000211,Male,Married,0,Bachelor's Degree,Full-time Employee,10+ years,Government,26586,58000,0,200,Fair (580-669),625,None,0,20,HELOC,Primary Residence,50,360,10.0,Urban,Investment Portfolio,Approved
NV0000212,Female,Domestic Partnership,1,High School,Business Owner,2-5 years,Government,39095,42000,0,2000,Good (670-739),705,None,0,20,Education Loan,Medical,20,360,5.0,Urban,None (Unsecured),Approved
NV0000213,Female,Single,1,Bachelor's Degree,Full-time Employee,6-12 months,Manufacturing,16846,0,3000,2000,Exceptional (800-850),825,None,0,20,Education Loan,Home Improvement,600,360,5.0,Urban,Real Estate,Rejected
NV0000214,Male,Divorced,0,Bachelor's Degree,Self-Employed,5-10 years,Construction,76736,0,5000,500,Good (670-739),705,None,1,5,Auto Loan,Medical,400,180,10.0,Semiurban,Investment Portfolio,Manual Review
NV0000215,Female,Married,2,Master's Degree,Full-time Employee,10+ years,Legal,45043,42000,3000,800,Fair (580-669),625,None,0,45,Home Purchase,Vacation Home,300,180,20.0,Semiurban,Real Estate,Approved
NV0000216,Male,Married,2,Master's Degree,Self-Employed,5-10 years,Healthcare,93366,80000,0,3000,Exceptional (800-850),825,None,2,20,Home Refinance,Medical,200,360,0.0,Rural,None (Unsecured),Approved
NV0000217,Male,Domestic Partnership,0,High School,Self-Employed,5-10 years,Government,18910,0,0,1000,Good (670-739),705,None,1,65,Home Purchase,Home Improvement,150,180,25.0,Urban,Real Estate,Rejected
NV0000218,Female,Single,1,Bachelor's Degree,Full-time Employee,2-5 years,Healthcare,34007,0,0,1500,Fair (580-669),625,None,2,65,Education Loan,Primary Residence,100,360,0.0,Rural,Real Estate,Rejected
NV0000219,Female,Domestic Partnership,2,Bachelor's Degree,Full-time Employee,2-5 years,Manufacturing,50983,42000,8000,800,Fair (580-669),625,None,0,5,Auto Loan,Primary Residence,20,240,5.0,Suburban,Vehicle,Approved
NV0000220,Female,Single,0,High School,Business Owner,6-12 months,Healthcare,50285,0,0,0,Fair (580-669),625,Discharged 7+ years ago,0,85,Home Purchase,Home Improvement,400,240,3.5,Rural,Real Estate,Rejected
